,time,source_date,security_identifier,maturity,position,bbg,industry_group
2480,2026-01-05 23:00:00.001,2026-01-05,7314Z1,2045-02-05,28276.399999999994,BBGF930914,Materials
2481,2026-01-05 23:00:00.001,2026-01-05,1568P5,2066-05-05,20702.0,BBGF186188,Consumer Discretionar
2482,2026-01-05 23:00:00.001,2026-01-05,4096V8,2061-09-03,29276.600000000006,BBGF629036,Health Car
2483,2026-01-05 23:00:00.001,2026-01-05,DWHN7,2039-03-07,37691.9,BBGF842129,Materials
2484,2026-01-05 23:00:00.001,2026-01-05,DWSE7,2058-07-04,38368.600000000006,BBGF764795,Information Technolog
2485,2026-01-05 23:00:00.001,2026-01-05,DWLK7,2053-10-02,38186.0,BBGF890141,Information Technolog
2486,2026-01-05 23:00:00.001,2026-01-05,DWDR6,2049-09-06,46431.0,BBGF748249,Energy
2487,2026-01-05 23:00:00.001,2026-01-05,5678V3,2048-07-02,32937.9,BBGF130355,Industrial
2488,2026-01-05 23:00:00.001,2026-01-05,2469B2,2061-02-01,44925.8,BBGF811131,Utilities
2489,2026-01-05 23:00:00.001,2026-01-05,8983D4,2038-03-01,23730.1,BBGF551015,Telecommunication Service
2490,2026-01-05 23:00:00.001,2026-01-05,2805Z5,2048-10-02,46541.9,BBGF506332,Consumer Staple
2491,2026-01-05 23:00:00.001,2026-01-05,3926T2,2029-01-05,27609.9,BBGF256542,Health Car
2492,2026-01-05 23:00:00.001,2026-01-05,1047P3,2040-02-02,27126.800000000003,BBGF273416,Consumer Discretionar
2493,2026-01-05 23:00:00.001,2026-01-05,6142B6,2078-02-06,36914.8,BBGF405062,Utilities
2494,2026-01-05 23:00:00.001,2026-01-05,7219H9,2050-11-06,31988.1,BBGF938656,Materials
2495,2026-01-05 23:00:00.001,2026-01-05,8273M4,2033-09-01,18687.700000000004,BBGF663586,Information Technolog
2496,2026-01-05 23:00:00.001,2026-01-05,9562M2,2062-08-03,29505.1,BBGF601708,Health Car
2497,2026-01-05 23:00:00.001,2026-01-05,1234P9,2078-04-06,48128.8,BBGF966651,Consumer Staple
2498,2026-01-05 23:00:00.001,2026-01-05,7408B9,2051-05-05,20373.1,BBGF161629,Telecommunication Service
2499,2026-01-05 23:00:00.001,2026-01-05,HTQX7,2039-11-03,27273.800000000003,BBGF428184,Energy
2500,2026-01-02 23:00:00.001,2026-01-02,EVQX6,2074-01-01,36837.1,BBGF575853,Industrial
2501,2026-01-02 23:00:00.001,2026-01-02,BZQX7,2079-06-04,46053.9,BBGF151934,Telecommunication Service
2502,2026-01-02 23:00:00.001,2026-01-02,AXQX7,2060-10-06,44815.700000000004,BBGF820255,Financial
2503,2026-01-02 23:00:00.001,2026-01-02,AXBF6,2045-10-01,37395.9,BBGF525523,Financial
2504,2026-01-02 23:00:00.001,2026-01-02,CQHN6,2039-11-03,20428.600000000006,BBGF940530,Health Car
2505,2026-01-02 23:00:00.001,2026-01-02,CQHN6,2027-02-06,24501.600000000006,BBGF554137,Information Technolog
2506,2026-01-02 23:00:00.001,2026-01-02,CQTY7,2027-05-05,26710.0,BBGF105486,Consumer Discretionar
2507,2026-01-02 23:00:00.001,2026-01-02,ZYMP7,2064-08-04,46417.600000000006,BBGF239407,Information Technolog
2508,2026-01-02 23:00:00.001,2026-01-02,ZYJC7,2058-11-07,30478.40000000001,BBGF973332,Consumer Discretionar
2509,2026-01-02 23:00:00.001,2026-01-02,JRHN7,2068-06-02,41534.600000000006,BBGF750308,Information Technolog
2510,2026-01-02 23:00:00.001,2026-01-02,JRQX7,2034-05-04,38897.0,BBGF727083,Telecommunication Service
2511,2026-01-02 23:00:00.001,2026-01-02,JRLK7,2071-11-05,29618.0,BBGF320184,Industrial
2512,2026-01-02 23:00:00.001,2026-01-02,4829A3,2062-08-03,33119.0,BBGF766490,Industrial
2513,2026-01-02 23:00:00.001,2026-01-02,5827X9,2075-03-04,38753.50000000001,BBGF449652,Materials
2514,2026-01-02 23:00:00.001,2026-01-02,2547H3,2056-10-03,46439.600000000006,BBGF861315,Utilities
2515,2026-01-02 23:00:00.001,2026-01-02,6915H2,2053-10-02,45448.9,BBGF742612,Industrial
2516,2026-01-02 23:00:00.001,2026-01-02,2156V6,2050-06-01,32316.40000000001,BBGF422710,Industrial
2517,2026-01-02 23:00:00.001,2026-01-02,3684K1,2047-07-02,43635.700000000004,BBGF297775,Consumer Staple
2518,2026-01-02 23:00:00.001,2026-01-02,3156F5,2050-02-03,21912.0,BBGF389336,Consumer Staple
2519,2026-01-02 23:00:00.001,2026-01-02,KLJC7,2066-04-02,36325.50000000001,BBGF887494,Materials
2520,2026-01-02 23:00:00.001,2026-01-02,6395R4,2078-04-06,23281.0,BBGF708364,Utilities
2521,2026-01-02 23:00:00.001,2026-01-02,4782T5,2055-07-03,29885.500000000007,BBGF189780,Health Car
2522,2026-01-02 23:00:00.001,2026-01-02,4518K7,2049-09-03,28133.800000000003,BBGF252617,Consumer Staple
2523,2026-01-02 23:00:00.001,2026-01-02,0014T4,2049-09-03,23697.0,BBGF645977,Health Car
2524,2026-01-02 23:00:00.001,2026-01-02,1421H4,2043-06-05,35196.8,BBGF897606,Energy
2525,2026-01-02 23:00:00.001,2026-01-02,2095N8,2048-10-02,42912.8,BBGF450605,Consumer Staple
2526,2026-01-02 23:00:00.001,2026-01-02,3302L7,2048-11-07,28186.700000000004,BBGF989465,Telecommunication Service
2527,2026-01-02 23:00:00.001,2026-01-02,3708Q2,2063-01-01,32562.700000000004,BBGF633636,Utilities
2528,2026-01-02 23:00:00.001,2026-01-02,4302Z0,2075-07-05,46505.40000000001,BBGF138102,Materials
2529,2026-01-02 23:00:00.001,2026-01-02,4342D5,2059-04-01,44252.1,BBGF174460,Energy
2530,2026-01-02 23:00:00.001,2026-01-02,4401H0,2065-04-05,42033.9,BBGF464778,Utilities
2531,2026-01-02 23:00:00.001,2026-01-02,5935H1,2039-03-07,28329.0,BBGF189930,Telecommunication Service
2532,2026-01-02 23:00:00.001,2026-01-02,6122S9,2056-05-07,18572.800000000003,BBGF631089,Utilities
2533,2026-01-02 23:00:00.001,2026-01-02,6163L2,2039-11-03,46588.600000000006,BBGF727438,Telecommunication Service
2534,2026-01-02 23:00:00.001,2026-01-02,6395S6,2045-07-03,32059.40000000001,BBGF827627,Telecommunication Service
2535,2026-01-02 23:00:00.001,2026-01-02,6544H9,2052-02-03,37277.700000000004,BBGF279208,Health Car
2536,2026-01-02 23:00:00.001,2026-01-02,7360T3,2037-08-04,33534.0,BBGF254697,Information Technolog
2537,2026-01-02 23:00:00.001,2026-01-02,8443M2,2043-01-04,32263.700000000004,BBGF313945,Energy
2538,2026-01-02 23:00:00.001,2026-01-02,8852Q4,2051-09-05,25114.9,BBGF331915,Utilities
2539,2026-01-02 23:00:00.001,2026-01-02,8913W3,2033-09-01,39697.8,BBGF827952,Consumer Discretionar
2540,2026-01-02 23:00:00.001,2026-01-02,9213I6,2044-08-01,19876.800000000003,BBGF308124,Energy
2541,2026-01-02 23:00:00.001,2026-01-02,9849S7,2056-10-03,30562.9,BBGF537477,Information Technolog
2542,2026-01-02 23:00:00.001,2026-01-02,9915D5,2075-10-04,32529.800000000003,BBGF625830,Energy
2543,2026-01-02 23:00:00.001,2026-01-02,0490Q8,2068-07-02,34617.2,BBGF383821,Industrial
2544,2026-01-02 23:00:00.001,2026-01-02,1940Y8,2066-04-05,32978.9,BBGF277804,Consumer Discretionar
2545,2026-01-02 23:00:00.001,2026-01-02,0385N4,2074-09-05,41722.8,BBGF805703,Information Technolog
2546,2026-01-02 23:00:00.001,2026-01-02,4841E8,2059-01-05,25270.0,BBGF139081,Health Car
2547,2026-01-02 23:00:00.001,2026-01-02,8868W8,2060-05-06,27940.0,BBGF818216,Utilities
2548,2026-01-02 23:00:00.001,2026-01-02,8591U3,2047-07-02,45866.8,BBGF455249,Financial
2549,2026-01-02 23:00:00.001,2026-01-02,4895I5,2061-09-05,44330.9,BBGF319930,Information Technolog
2550,2026-01-02 23:00:00.001,2026-01-02,0825I9,2035-10-02,35396.8,BBGF905497,Materials
2551,2026-01-02 23:00:00.001,2026-01-02,6550F6,2068-03-04,31865.9,BBGF617313,Utilities
2552,2026-01-02 23:00:00.001,2026-01-02,7054W3,2037-08-04,23020.800000000003,BBGF314532,Information Technolog
2553,2026-01-02 23:00:00.001,2026-01-02,3025L2,2063-07-07,25121.700000000004,BBGF712380,Industrial
2554,2026-01-02 23:00:00.001,2026-01-02,7561O6,2053-10-02,47832.40000000001,BBGF619332,Financial
2555,2026-01-02 23:00:00.001,2026-01-02,4147M2,2077-06-04,20852.700000000004,BBGF416837,Industrial
2556,2026-01-02 23:00:00.001,2026-01-02,7978F7,2048-10-02,24876.9,BBGF389106,Financial
2557,2026-01-02 23:00:00.001,2026-01-02,5794P9,2034-07-03,32615.0,BBGF128295,Materials
2558,2026-01-02 23:00:00.001,2026-01-02,8819G0,2040-03-01,31830.0,BBGF113807,Utilities
2559,2026-01-02 23:00:00.001,2026-01-02,8870N0,2030-06-05,28975.199999999997,BBGF535564,Health Car
2560,2026-01-02 23:00:00.001,2026-01-02,2739F8,2067-03-04,21060.600000000006,BBGF257504,Industrial
2561,2026-01-02 23:00:00.001,2026-01-02,1597D1,2048-11-07,21415.700000000004,BBGF338067,Industrial
2562,2026-01-02 23:00:00.001,2026-01-02,9675E9,2041-02-02,39630.9,BBGF585008,Telecommunication Service
2563,2026-01-02 23:00:00.001,2026-01-02,6702H6,2065-06-03,26441.1,BBGF792440,Financial
2564,2026-01-02 23:00:00.001,2026-01-02,2745T7,2075-08-01,37688.700000000004,BBGF494540,Consumer Staple
2565,2026-01-02 23:00:00.001,2026-01-02,8357D7,2028-01-04,34071.0,BBGF977699,Utilities
2566,2026-01-02 23:00:00.001,2026-01-02,7391X4,2050-04-03,38980.50000000001,BBGF617923,Financial
2567,2026-01-02 23:00:00.001,2026-01-02,9871M8,2038-10-03,44930.1,BBGF266981,Telecommunication Service
2568,2026-01-02 23:00:00.001,2026-01-02,8673X7,2079-02-05,31969.9,BBGF844699,Energy
2569,2026-01-02 23:00:00.001,2026-01-02,3082F1,2059-11-05,45878.0,BBGF119870,Financial
2570,2026-01-02 23:00:00.001,2026-01-02,9632R6,2035-10-02,18599.600000000006,BBGF303196,Health Car
2571,2026-01-02 23:00:00.001,2026-01-02,4923F8,2027-05-05,36270.1,BBGF348683,Utilities
2572,2026-01-02 23:00:00.001,2026-01-02,3812D1,2037-08-03,41255.600000000006,BBGF334677,Telecommunication Service
2573,2026-01-02 23:00:00.001,2026-01-02,5931Z8,2066-05-05,28666.800000000003,BBGF126790,Energy
2574,2026-01-02 23:00:00.001,2026-01-02,9065F2,2045-02-05,21476.0,BBGF743162,Consumer Discretionar
2575,2026-01-02 23:00:00.001,2026-01-02,8045R1,2067-01-07,25219.600000000006,BBGF911721,Telecommunication Service
2576,2026-01-02 23:00:00.001,2026-01-02,5341K9,2028-01-04,38119.9,BBGF548345,Consumer Discretionar
2577,2026-01-02 23:00:00.001,2026-01-02,FPBF6,2067-07-04,24747.9,BBGF849074,Utilities
2578,2026-01-02 23:00:00.001,2026-01-02,GUSE7,2058-07-01,46704.700000000004,BBGF587462,Industrial
2579,2026-01-02 23:00:00.001,2026-01-02,7154C8,2038-10-03,19803.700000000004,BBGF639773,Telecommunication Service
2580,2026-01-02 23:00:00.001,2026-01-02,7314Z1,2045-02-05,28176.299999999996,BBGF930914,Materials
2581,2026-01-02 23:00:00.001,2026-01-02,1568P5,2066-05-05,20597.0,BBGF186188,Consumer Discretionar
2582,2026-01-02 23:00:00.001,2026-01-02,4096V8,2061-09-03,29175.600000000006,BBGF629036,Health Car
2583,2026-01-02 23:00:00.001,2026-01-02,DWHN7,2039-03-07,37792.9,BBGF842129,Materials
2584,2026-01-02 23:00:00.001,2026-01-02,DWSE7,2058-07-04,38268.50000000001,BBGF764795,Information Technolog
2585,2026-01-02 23:00:00.001,2026-01-02,DWLK7,2053-10-02,38076.0,BBGF890141,Information Technolog
2586,2026-01-02 23:00:00.001,2026-01-02,DWDR6,2049-09-06,46541.0,BBGF748249,Energy
2587,2026-01-02 23:00:00.001,2026-01-02,5678V3,2048-07-02,33057.9,BBGF130355,Industrial
2588,2026-01-02 23:00:00.001,2026-01-02,2469B2,2061-02-01,44815.8,BBGF811131,Utilities
2589,2026-01-02 23:00:00.001,2026-01-02,8983D4,2038-03-01,23630.0,BBGF551015,Telecommunication Service
2590,2026-01-02 23:00:00.001,2026-01-02,2805Z5,2048-10-02,46431.9,BBGF506332,Consumer Staple
2591,2026-01-02 23:00:00.001,2026-01-02,3926T2,2029-01-05,27504.9,BBGF256542,Health Car
2592,2026-01-02 23:00:00.001,2026-01-02,1047P3,2040-02-02,27226.9,BBGF273416,Consumer Discretionar
2593,2026-01-02 23:00:00.001,2026-01-02,6142B6,2078-02-06,37014.9,BBGF405062,Utilities
2594,2026-01-02 23:00:00.001,2026-01-02,7219H9,2050-11-06,32088.199999999997,BBGF938656,Materials
2595,2026-01-02 23:00:00.001,2026-01-02,8273M4,2033-09-01,18587.600000000006,BBGF663586,Information Technolog
2596,2026-01-02 23:00:00.001,2026-01-02,9562M2,2062-08-03,29405.0,BBGF601708,Health Car
2597,2026-01-02 23:00:00.001,2026-01-02,1234P9,2078-04-06,48028.700000000004,BBGF966651,Consumer Staple
2598,2026-01-02 23:00:00.001,2026-01-02,7408B9,2051-05-05,20263.1,BBGF161629,Telecommunication Service
2599,2026-01-02 23:00:00.001,2026-01-02,HTQX7,2039-11-03,27153.800000000003,BBGF428184,Energy
2600,2026-01-01 23:00:00.001,2026-01-01,EVQX6,2074-01-01,36732.1,BBGF575853,Industrial
2601,2026-01-01 23:00:00.001,2026-01-01,BZQX7,2079-06-04,45943.9,BBGF151934,Telecommunication Service
2602,2026-01-01 23:00:00.001,2026-01-01,AXQX7,2060-10-06,44715.600000000006,BBGF820255,Financial
2603,2026-01-01 23:00:00.001,2026-01-01,AXBF6,2045-10-01,37505.9,BBGF525523,Financial
2604,2026-01-01 23:00:00.001,2026-01-01,CQHN6,2039-11-03,20328.500000000007,BBGF940530,Health Car
2605,2026-01-01 23:00:00.001,2026-01-01,CQHN6,2027-02-06,24396.600000000006,BBGF554137,Information Technolog
2606,2026-01-01 23:00:00.001,2026-01-01,CQTY7,2027-05-05,26811.0,BBGF105486,Consumer Discretionar
2607,2026-01-01 23:00:00.001,2026-01-01,ZYMP7,2064-08-04,46316.600000000006,BBGF239407,Information Technolog
2608,2026-01-01 23:00:00.001,2026-01-01,ZYJC7,2058-11-07,30358.40000000001,BBGF973332,Consumer Discretionar
2609,2026-01-01 23:00:00.001,2026-01-01,JRHN7,2068-06-02,41434.50000000001,BBGF750308,Information Technolog
2610,2026-01-01 23:00:00.001,2026-01-01,JRQX7,2034-05-04,38787.0,BBGF727083,Telecommunication Service
2611,2026-01-01 23:00:00.001,2026-01-01,JRLK7,2071-11-05,29508.0,BBGF320184,Industrial
2612,2026-01-01 23:00:00.001,2026-01-01,4829A3,2062-08-03,33229.0,BBGF766490,Industrial
2613,2026-01-01 23:00:00.001,2026-01-01,5827X9,2075-03-04,38648.50000000001,BBGF449652,Materials
2614,2026-01-01 23:00:00.001,2026-01-01,2547H3,2056-10-03,46339.50000000001,BBGF861315,Utilities
2615,2026-01-01 23:00:00.001,2026-01-01,6915H2,2053-10-02,45328.9,BBGF742612,Industrial
2616,2026-01-01 23:00:00.001,2026-01-01,2156V6,2050-06-01,32215.40000000001,BBGF422710,Industrial
2617,2026-01-01 23:00:00.001,2026-01-01,3684K1,2047-07-02,43534.700000000004,BBGF297775,Consumer Staple
2618,2026-01-01 23:00:00.001,2026-01-01,3156F5,2050-02-03,22017.0,BBGF389336,Consumer Staple
2619,2026-01-01 23:00:00.001,2026-01-01,KLJC7,2066-04-02,36215.50000000001,BBGF887494,Materials
2620,2026-01-01 23:00:00.001,2026-01-01,6395R4,2078-04-06,23180.9,BBGF708364,Utilities
2621,2026-01-01 23:00:00.001,2026-01-01,4782T5,2055-07-03,29986.500000000007,BBGF189780,Health Car
2622,2026-01-01 23:00:00.001,2026-01-01,4518K7,2049-09-03,28033.700000000004,BBGF252617,Consumer Staple
2623,2026-01-01 23:00:00.001,2026-01-01,0014T4,2049-09-03,23577.0,BBGF645977,Health Car
2624,2026-01-01 23:00:00.001,2026-01-01,1421H4,2043-06-05,35091.8,BBGF897606,Energy
2625,2026-01-01 23:00:00.001,2026-01-01,2095N8,2048-10-02,42807.8,BBGF450605,Consumer Staple
2626,2026-01-01 23:00:00.001,2026-01-01,3302L7,2048-11-07,28066.700000000004,BBGF989465,Telecommunication Service
2627,2026-01-01 23:00:00.001,2026-01-01,3708Q2,2063-01-01,32442.700000000004,BBGF633636,Utilities
2628,2026-01-01 23:00:00.001,2026-01-01,4302Z0,2075-07-05,46385.40000000001,BBGF138102,Materials
2629,2026-01-01 23:00:00.001,2026-01-01,4342D5,2059-04-01,44132.1,BBGF174460,Energy
2630,2026-01-01 23:00:00.001,2026-01-01,4401H0,2065-04-05,42134.0,BBGF464778,Utilities
2631,2026-01-01 23:00:00.001,2026-01-01,5935H1,2039-03-07,28219.0,BBGF189930,Telecommunication Service
2632,2026-01-01 23:00:00.001,2026-01-01,6122S9,2056-05-07,18471.800000000003,BBGF631089,Utilities
2633,2026-01-01 23:00:00.001,2026-01-01,6163L2,2039-11-03,46487.600000000006,BBGF727438,Telecommunication Service
2634,2026-01-01 23:00:00.001,2026-01-01,6395S6,2045-07-03,31954.40000000001,BBGF827627,Telecommunication Service
2635,2026-01-01 23:00:00.001,2026-01-01,6544H9,2052-02-03,37382.700000000004,BBGF279208,Health Car
2636,2026-01-01 23:00:00.001,2026-01-01,7360T3,2037-08-04,33424.0,BBGF254697,Information Technolog
2637,2026-01-01 23:00:00.001,2026-01-01,8443M2,2043-01-04,32158.700000000004,BBGF313945,Energy
2638,2026-01-01 23:00:00.001,2026-01-01,8852Q4,2051-09-05,25013.9,BBGF331915,Utilities
2639,2026-01-01 23:00:00.001,2026-01-01,8913W3,2033-09-01,39587.8,BBGF827952,Consumer Discretionar
2640,2026-01-01 23:00:00.001,2026-01-01,9213I6,2044-08-01,19771.800000000003,BBGF308124,Energy
2641,2026-01-01 23:00:00.001,2026-01-01,9849S7,2056-10-03,30461.9,BBGF537477,Information Technolog
2642,2026-01-01 23:00:00.001,2026-01-01,9915D5,2075-10-04,32639.800000000003,BBGF625830,Energy
2643,2026-01-01 23:00:00.001,2026-01-01,0490Q8,2068-07-02,34497.2,BBGF383821,Industrial
2644,2026-01-01 23:00:00.001,2026-01-01,1940Y8,2066-04-05,32873.9,BBGF277804,Consumer Discretionar
2645,2026-01-01 23:00:00.001,2026-01-01,0385N4,2074-09-05,41612.8,BBGF805703,Information Technolog
2646,2026-01-01 23:00:00.001,2026-01-01,4841E8,2059-01-05,25380.0,BBGF139081,Health Car
2647,2026-01-01 23:00:00.001,2026-01-01,8868W8,2060-05-06,28041.0,BBGF818216,Utilities
2648,2026-01-01 23:00:00.001,2026-01-01,8591U3,2047-07-02,45986.8,BBGF455249,Financial
2649,2026-01-01 23:00:00.001,2026-01-01,4895I5,2061-09-05,44220.9,BBGF319930,Information Technolog
2650,2026-01-01 23:00:00.001,2026-01-01,0825I9,2035-10-02,35295.8,BBGF905497,Materials
2651,2026-01-01 23:00:00.001,2026-01-01,6550F6,2068-03-04,31765.800000000003,BBGF617313,Utilities
2652,2026-01-01 23:00:00.001,2026-01-01,7054W3,2037-08-04,22910.800000000003,BBGF314532,Information Technolog
2653,2026-01-01 23:00:00.001,2026-01-01,3025L2,2063-07-07,25021.600000000006,BBGF712380,Industrial
2654,2026-01-01 23:00:00.001,2026-01-01,7561O6,2053-10-02,47722.40000000001,BBGF619332,Financial
2655,2026-01-01 23:00:00.001,2026-01-01,4147M2,2077-06-04,20747.700000000004,BBGF416837,Industrial
2656,2026-01-01 23:00:00.001,2026-01-01,7978F7,2048-10-02,24775.9,BBGF389106,Financial
2657,2026-01-01 23:00:00.001,2026-01-01,5794P9,2034-07-03,32505.0,BBGF128295,Materials
2658,2026-01-01 23:00:00.001,2026-01-01,8819G0,2040-03-01,31710.0,BBGF113807,Utilities
2659,2026-01-01 23:00:00.001,2026-01-01,8870N0,2030-06-05,28875.1,BBGF535564,Health Car
2660,2026-01-01 23:00:00.001,2026-01-01,2739F8,2067-03-04,20955.600000000006,BBGF257504,Industrial
2661,2026-01-01 23:00:00.001,2026-01-01,1597D1,2048-11-07,21305.700000000004,BBGF338067,Industrial
2662,2026-01-01 23:00:00.001,2026-01-01,9675E9,2041-02-02,39731.0,BBGF585008,Telecommunication Service
2663,2026-01-01 23:00:00.001,2026-01-01,6702H6,2065-06-03,26321.1,BBGF792440,Financial
2664,2026-01-01 23:00:00.001,2026-01-01,2745T7,2075-08-01,37587.700000000004,BBGF494540,Consumer Staple
2665,2026-01-01 23:00:00.001,2026-01-01,8357D7,2028-01-04,34191.0,BBGF977699,Utilities
2666,2026-01-01 23:00:00.001,2026-01-01,7391X4,2050-04-03,39090.50000000001,BBGF617923,Financial
2667,2026-01-01 23:00:00.001,2026-01-01,9871M8,2038-10-03,45040.1,BBGF266981,Telecommunication Service
2668,2026-01-01 23:00:00.001,2026-01-01,8673X7,2079-02-05,31868.9,BBGF844699,Energy
2669,2026-01-01 23:00:00.001,2026-01-01,3082F1,2059-11-05,45768.0,BBGF119870,Financial
2670,2026-01-01 23:00:00.001,2026-01-01,9632R6,2035-10-02,18494.600000000006,BBGF303196,Health Car
2671,2026-01-01 23:00:00.001,2026-01-01,4923F8,2027-05-05,36380.1,BBGF348683,Utilities
2672,2026-01-01 23:00:00.001,2026-01-01,3812D1,2037-08-03,41150.600000000006,BBGF334677,Telecommunication Service
2673,2026-01-01 23:00:00.001,2026-01-01,5931Z8,2066-05-05,28786.800000000003,BBGF126790,Energy
2674,2026-01-01 23:00:00.001,2026-01-01,9065F2,2045-02-05,21375.9,BBGF743162,Consumer Discretionar
2675,2026-01-01 23:00:00.001,2026-01-01,8045R1,2067-01-07,25320.600000000006,BBGF911721,Telecommunication Service
2676,2026-01-01 23:00:00.001,2026-01-01,5341K9,2028-01-04,38239.9,BBGF548345,Consumer Discretionar
2677,2026-01-01 23:00:00.001,2026-01-01,FPBF6,2067-07-04,24627.9,BBGF849074,Utilities
2678,2026-01-01 23:00:00.001,2026-01-01,GUSE7,2058-07-01,46604.600000000006,BBGF587462,Industrial
2679,2026-01-01 23:00:00.001,2026-01-01,7154C8,2038-10-03,19908.700000000004,BBGF639773,Telecommunication Service
2680,2026-01-01 23:00:00.001,2026-01-01,7314Z1,2045-02-05,28075.299999999996,BBGF930914,Materials
2681,2026-01-01 23:00:00.001,2026-01-01,1568P5,2066-05-05,20496.9,BBGF186188,Consumer Discretionar
2682,2026-01-01 23:00:00.001,2026-01-01,4096V8,2061-09-03,29075.500000000007,BBGF629036,Health Car
2683,2026-01-01 23:00:00.001,2026-01-01,DWHN7,2039-03-07,37893.0,BBGF842129,Materials
2684,2026-01-01 23:00:00.001,2026-01-01,DWSE7,2058-07-04,38168.40000000001,BBGF764795,Information Technolog
2685,2026-01-01 23:00:00.001,2026-01-01,DWLK7,2053-10-02,38177.0,BBGF890141,Information Technolog
2686,2026-01-01 23:00:00.001,2026-01-01,DWDR6,2049-09-06,46440.9,BBGF748249,Energy
2687,2026-01-01 23:00:00.001,2026-01-01,5678V3,2048-07-02,32956.9,BBGF130355,Industrial
2688,2026-01-01 23:00:00.001,2026-01-01,2469B2,2061-02-01,44715.700000000004,BBGF811131,Utilities
2689,2026-01-01 23:00:00.001,2026-01-01,8983D4,2038-03-01,23731.0,BBGF551015,Telecommunication Service
2690,2026-01-01 23:00:00.001,2026-01-01,2805Z5,2048-10-02,46311.9,BBGF506332,Consumer Staple
2691,2026-01-01 23:00:00.001,2026-01-01,3926T2,2029-01-05,27614.9,BBGF256542,Health Car
2692,2026-01-01 23:00:00.001,2026-01-01,1047P3,2040-02-02,27121.9,BBGF273416,Consumer Discretionar
2693,2026-01-01 23:00:00.001,2026-01-01,6142B6,2078-02-06,36909.9,BBGF405062,Utilities
2694,2026-01-01 23:00:00.001,2026-01-01,7219H9,2050-11-06,31988.1,BBGF938656,Materials
2695,2026-01-01 23:00:00.001,2026-01-01,8273M4,2033-09-01,18687.700000000004,BBGF663586,Information Technolog
2696,2026-01-01 23:00:00.001,2026-01-01,9562M2,2062-08-03,29295.0,BBGF601708,Health Car
2697,2026-01-01 23:00:00.001,2026-01-01,1234P9,2078-04-06,47923.700000000004,BBGF966651,Consumer Staple
2698,2026-01-01 23:00:00.001,2026-01-01,7408B9,2051-05-05,20158.1,BBGF161629,Telecommunication Service
2699,2026-01-01 23:00:00.001,2026-01-01,HTQX7,2039-11-03,27273.800000000003,BBGF428184,Energy
2700,2025-12-31 23:00:00.001,2025-12-31,EVQX6,2074-01-01,36833.1,BBGF575853,Industrial
2701,2025-12-31 23:00:00.001,2025-12-31,BZQX7,2079-06-04,45833.9,BBGF151934,Telecommunication Service
2702,2025-12-31 23:00:00.001,2025-12-31,AXQX7,2060-10-06,44605.600000000006,BBGF820255,Financial
2703,2025-12-31 23:00:00.001,2025-12-31,AXBF6,2045-10-01,37405.8,BBGF525523,Financial
2704,2025-12-31 23:00:00.001,2025-12-31,CQHN6,2039-11-03,20223.500000000007,BBGF940530,Health Car
2705,2025-12-31 23:00:00.001,2025-12-31,CQHN6,2027-02-06,24295.600000000006,BBGF554137,Information Technolog
2706,2025-12-31 23:00:00.001,2025-12-31,CQTY7,2027-05-05,26691.0,BBGF105486,Consumer Discretionar
2707,2025-12-31 23:00:00.001,2025-12-31,ZYMP7,2064-08-04,46196.600000000006,BBGF239407,Information Technolog
2708,2025-12-31 23:00:00.001,2025-12-31,ZYJC7,2058-11-07,30253.40000000001,BBGF973332,Consumer Discretionar
2709,2025-12-31 23:00:00.001,2025-12-31,JRHN7,2068-06-02,41333.50000000001,BBGF750308,Information Technolog
2710,2025-12-31 23:00:00.001,2025-12-31,JRQX7,2034-05-04,38686.9,BBGF727083,Telecommunication Service
2711,2025-12-31 23:00:00.001,2025-12-31,JRLK7,2071-11-05,29388.0,BBGF320184,Industrial
2712,2025-12-31 23:00:00.001,2025-12-31,4829A3,2062-08-03,33109.0,BBGF766490,Industrial
2713,2025-12-31 23:00:00.001,2025-12-31,5827X9,2075-03-04,38528.50000000001,BBGF449652,Materials
2714,2025-12-31 23:00:00.001,2025-12-31,2547H3,2056-10-03,46444.50000000001,BBGF861315,Utilities
2715,2025-12-31 23:00:00.001,2025-12-31,6915H2,2053-10-02,45227.9,BBGF742612,Industrial
2716,2025-12-31 23:00:00.001,2025-12-31,2156V6,2050-06-01,32114.40000000001,BBGF422710,Industrial
2717,2025-12-31 23:00:00.001,2025-12-31,3684K1,2047-07-02,43414.700000000004,BBGF297775,Consumer Staple
2718,2025-12-31 23:00:00.001,2025-12-31,3156F5,2050-02-03,21912.0,BBGF389336,Consumer Staple
2719,2025-12-31 23:00:00.001,2025-12-31,KLJC7,2066-04-02,36114.50000000001,BBGF887494,Materials
2720,2025-12-31 23:00:00.001,2025-12-31,6395R4,2078-04-06,23079.9,BBGF708364,Utilities
2721,2025-12-31 23:00:00.001,2025-12-31,4782T5,2055-07-03,29885.500000000007,BBGF189780,Health Car
2722,2025-12-31 23:00:00.001,2025-12-31,4518K7,2049-09-03,27928.700000000004,BBGF252617,Consumer Staple
2723,2025-12-31 23:00:00.001,2025-12-31,0014T4,2049-09-03,23682.0,BBGF645977,Health Car
2724,2025-12-31 23:00:00.001,2025-12-31,1421H4,2043-06-05,34986.8,BBGF897606,Energy
2725,2025-12-31 23:00:00.001,2025-12-31,2095N8,2048-10-02,42702.8,BBGF450605,Consumer Staple
